id,y_2010,y_2013,y_2014,y_2015,y_2016,y_2017
100100,0,0,0,0,0,0
100200,0,0,0,0,0,0
100300,0,0,0,0,0,0
100400,0,0,0,0,0,0
100500,0,0,0,0,0,0
100601,0,0,0,0,0,0
100602,0,0,0,0,0,0
100700,0,0,0,0,0,0
100800,0,0,0,0,0,0
100900,0,0,0,0,0,0
101001,0,0,0,0,0,0
101002,0,0,0,0,0,0
101101,0,0,0,0,0,0
101102,0,0,0,0,0,0
101103,0,0,0,0,0,0
101201,0,0,0,0,0,0
101202,0,0,0,0,0,0
101303,0,0,0,0,0,0
101304,0,0,0,48,0,0
101305,0,0,0,0,0,0
101306,0,0,0,0,0,0
101307,0,12,18,17,0,0
101400,0,0,0,36,13,0
101500,0,0,0,0,0,0
101600,0,0,0,0,0,0
101700,0,0,0,0,0,0
101802,0,0,0,0,0,0
101803,27,21,43,52,55,56
101804,0,0,0,0,0,17
101902,0,0,0,0,0,0
101903,0,0,0,0,0,0
101904,0,0,0,0,0,0
102001,0,0,0,0,87,67
102002,0,0,0,0,0,0
102003,0,0,0,0,0,0
102004,0,0,0,0,0,0
102005,35,0,0,0,0,0
102006,0,0,0,0,0,0
980100,0,0,0,0,0,9
